,Title,Time,Link
135,U.S. Bancorp to Speak at the Barclays Global Financial ...,"Sep 8, 2020",https://www.businesswire.com/news/home/20200908005039/en/U.S.-Bancorp-to-Speak-at-the-Barclays-Global-Financial-Services-Conference
136,U.S. Bancorp mulls more branch closings as customers flock ...,"Jul 15, 2020",https://www.americanbanker.com/news/u-s-bancorp-mulls-more-branch-closings-as-customers-flock-to-digital-channels
137,US Bank closing more Twin Cities-area branches - Milwaukee ...,"Nov 26, 2020",https://www.bizjournals.com/milwaukee/news/2020/11/26/u-s-bank-closing-more-twin-cities-branches.html
138,US Bank plans to buy back $3 billion in shares - Milwaukee,"Dec 28, 2020",https://www.bizjournals.com/milwaukee/news/2020/12/28/u-s-bank-plans-to-buy-back-3-billion-in-shares.html
139,Sunrise Banks- Old National Bank and others more active than ...,"Dec 10, 2020",https://www.bizjournals.com/twincities/news/2020/12/10/these-minnesota-banks-packed-the-most-punch-on-ppp.html
140,U.S. Bancorp could step up branch closings post-COVID,"May 28, 2020",https://www.americanbanker.com/news/u-s-bancorp-could-step-up-branch-closings-post-covid
141,U.S. Bancorp Q4 beats on lower credit loss provision- expense control,1 month ago,https://seekingalpha.com/news/3652506-us-bancorp
142,This Dividend Stock With Yield 111% Better Than S&P 500 ...,2 weeks ago,https://www.investors.com/research/the-income-investor/dividend-stock-yield-111-percent-better-than-sp-500-hits-buy-zone/
143,US Bank opening more of its new branches in Twin Cities ...,1 month ago,https://www.bizjournals.com/twincities/news/2021/02/11/us-bank-shares-details-on-more-twin-cities.html
144,US Bancorp Has Rallied 36%- What To Expect Next?,"Jun 22, 2020",https://www.trefis.com/stock/usb/articles/490394/u-s-bancorp-has-rallied-36-what-to-expect-next/2020-06-22
145,U.S. Bancorp Beats Estimates- but Stock Struggles to Sustain Gains,"Apr 20, 2020",https://www.investopedia.com/u-s-bancorp-beat-struggles-to-sustain-gains-4842747
